id,team_name,win_points,win_streak,prev_score,standing
9238,京都,2,0,1,17.0
9238,福岡,4,0,1,13.0
9238,大分,7,1,3,7.0
9238,C大阪,3,0,2,16.0
9239,G大阪,13,3,3,1.0
9239,甲府,8,1,3,6.0
9239,FC東京,5,0,1,10.0
9239,磐田,5,0,1,10.0
9239,清水,9,0,2,5.0
9239,名古屋,4,0,0,14.0
9239,大宮,4,1,1,14.0
9239,浦和,13,4,3,1.0
9239,川崎F,7,1,2,7.0
9239,広島,2,0,1,18.0
9239,横浜FM,10,0,1,3.0
9239,千葉,5,0,0,10.0
9239,新潟,6,0,1,9.0
9239,鹿島,10,2,1,3.0
9239,京都,5,1,2,10.0
9239,福岡,4,0,1,14.0
9239,大分,7,1,3,7.0
9239,C大阪,3,0,2,17.0
9240,G大阪,13,3,3,1.0
9240,甲府,8,1,3,6.0
9240,FC東京,5,0,1,10.0
9240,磐田,5,0,1,10.0
9240,清水,9,0,2,5.0
9240,名古屋,4,0,0,14.0
9240,大宮,4,0,1,14.0
9240,浦和,13,4,3,1.0
9240,川崎F,7,1,2,7.0
9240,広島,2,0,1,18.0
9240,横浜FM,10,0,1,4.0
9240,千葉,5,0,0,10.0
9240,新潟,6,0,1,9.0
9240,鹿島,13,3,2,1.0
9240,京都,5,1,2,10.0
9240,福岡,4,0,1,14.0
9240,大分,7,1,3,7.0
9240,C大阪,3,0,2,17.0
9241,G大阪,13,3,3,1.0
9241,甲府,8,1,3,6.0
9241,FC東京,5,0,1,11.0
9241,磐田,5,0,1,11.0
9241,清水,9,0,2,5.0
9241,名古屋,4,0,0,14.0
9241,大宮,4,0,1,14.0
9241,浦和,13,4,3,1.0
9241,川崎F,8,0,2,6.0
9241,広島,2,0,1,18.0
9241,横浜FM,10,0,1,4.0
9241,千葉,6,0,2,9.0
9241,新潟,6,0,1,9.0
9241,鹿島,13,3,2,1.0
9241,京都,5,1,2,11.0
9241,福岡,4,0,1,14.0
9241,大分,7,1,3,8.0
9241,C大阪,3,0,2,17.0
9242,G大阪,13,3,3,1.0
9242,甲府,8,1,3,6.0
9242,FC東京,5,0,1,11.0
9242,磐田,5,0,1,11.0
9242,清水,9,0,2,5.0
9242,名古屋,4,0,0,14.0
9242,大宮,4,0,1,14.0
9242,浦和,13,4,3,1.0
9242,川崎F,8,0,2,6.0
9242,広島,3,0,1,17.0
9242,横浜FM,10,0,1,4.0
9242,千葉,6,0,2,10.0
9242,新潟,7,0,1,8.0
9242,鹿島,13,3,2,1.0
9242,京都,5,1,2,11.0
9242,福岡,4,0,1,14.0
9242,大分,7,1,3,8.0
9242,C大阪,3,0,2,17.0
9243,G大阪,13,3,3,1.0
9243,甲府,8,1,3,6.0
9243,FC東京,5,0,1,12.0
9243,磐田,8,1,2,6.0
9243,清水,9,0,2,5.0
9243,名古屋,4,0,0,14.0
9243,大宮,4,0,1,14.0
9243,浦和,13,4,3,1.0
9243,川崎F,8,0,2,6.0
9243,広島,3,0,1,17.0
9243,横浜FM,10,0,1,4.0
9243,千葉,6,0,2,11.0
9243,新潟,7,0,1,9.0
9243,鹿島,13,3,2,1.0
9243,京都,5,1,2,12.0
9243,福岡,4,0,1,14.0
9243,大分,7,0,1,9.0
9243,C大阪,3,0,2,17.0
9244,G大阪,13,3,3,2.0
9244,甲府,8,1,3,6.0
9244,FC東京,5,0,1,12.0
9244,磐田,8,1,2,6.0
9244,清水,9,0,2,5.0
9244,名古屋,5,0,0,12.0
9244,大宮,4,0,1,15.0
9244,浦和,14,0,0,1.0
9244,川崎F,8,0,2,6.0
9244,広島,3,0,1,17.0
9244,横浜FM,10,0,1,4.0
9244,千葉,6,0,2,11.0
9244,新潟,7,0,1,9.0
9244,鹿島,13,3,2,2.0
9244,京都,5,1,2,12.0
9244,福岡,4,0,1,15.0
9244,大分,7,0,1,9.0
9244,C大阪,3,0,2,17.0
9245,G大阪,13,3,3,2.0
9245,甲府,8,0,0,7.0
9245,FC東京,5,0,1,12.0
9245,磐田,8,1,2,7.0
9245,清水,9,0,2,6.0
9245,名古屋,5,0,0,12.0
9245,大宮,4,0,1,15.0
9245,浦和,14,0,0,1.0
9245,川崎F,8,0,2,7.0
9245,広島,3,0,1,17.0
9245,横浜FM,10,0,1,4.0
9245,千葉,6,0,2,11.0
9245,新潟,10,1,4,4.0
9245,鹿島,13,3,2,2.0
9245,京都,5,1,2,12.0
9245,福岡,4,0,1,15.0
9245,大分,7,0,1,10.0
9245,C大阪,3,0,2,17.0
9246,G大阪,13,3,3,2.0
9246,甲府,8,0,0,7.0
9246,FC東京,5,0,1,13.0
9246,磐田,8,1,2,7.0
9246,清水,9,0,2,6.0
9246,名古屋,5,0,0,13.0
9246,大宮,7,1,2,10.0
9246,浦和,14,0,0,1.0
9246,川崎F,8,0,2,7.0
9246,広島,3,0,1,17.0
9246,横浜FM,10,0,1,4.0
9246,千葉,6,0,2,12.0
9246,新潟,10,1,4,4.0
9246,鹿島,13,3,2,2.0
9246,京都,5,1,2,13.0
9246,福岡,4,0,1,16.0
9246,大分,7,0,1,10.0
9246,C大阪,3,0,2,17.0
9247,G大阪,13,3,3,2.0
9247,甲府,8,0,0,8.0
9247,FC東京,5,0,1,13.0
9247,磐田,8,1,2,8.0
9247,清水,9,0,2,6.0
9247,名古屋,5,0,0,13.0
9247,大宮,7,1,2,11.0
9247,浦和,14,0,0,1.0
9247,川崎F,8,0,2,8.0
9247,広島,3,0,1,17.0
9247,横浜FM,10,0,1,4.0
9247,千葉,9,1,2,6.0
9247,新潟,10,1,4,4.0
9247,鹿島,13,3,2,2.0
9247,京都,5,1,2,13.0
9247,福岡,4,0,1,16.0
9247,大分,7,0,1,11.0
9247,C大阪,3,0,1,17.0
9248,G大阪,13,3,3,2.0
9248,甲府,8,0,0,8.0
9248,FC東京,5,0,1,15.0
9248,磐田,8,1,2,8.0
9248,清水,9,0,2,6.0
9248,名古屋,6,0,1,13.0
9248,大宮,7,1,2,11.0
9248,浦和,14,0,0,1.0
9248,川崎F,8,0,2,8.0
9248,広島,3,0,1,17.0
9248,横浜FM,10,0,1,4.0
9248,千葉,9,1,2,6.0
9248,新潟,10,1,4,4.0
9248,鹿島,13,3,2,2.0
9248,京都,6,0,1,13.0
9248,福岡,4,0,1,16.0
9248,大分,7,0,1,11.0
9248,C大阪,3,0,1,17.0
9249,G大阪,13,3,3,2.0
9249,甲府,8,0,0,9.0
9249,FC東京,5,0,1,15.0
9249,磐田,8,1,2,9.0
9249,清水,9,0,2,7.0
9249,名古屋,6,0,1,13.0
9249,大宮,7,1,2,11.0
9249,浦和,14,0,0,1.0
9249,川崎F,11,1,3,4.0
9249,広島,3,0,1,17.0
9249,横浜FM,10,0,1,5.0
9249,千葉,9,1,2,7.0
9249,新潟,10,1,4,5.0
9249,鹿島,13,3,2,2.0
9249,京都,6,0,1,13.0
9249,福岡,4,0,1,16.0
9249,大分,7,0,1,11.0
9249,C大阪,3,0,1,17.0
9250,G大阪,13,3,3,2.0
9250,甲府,8,0,0,9.0
9250,FC東京,8,1,3,9.0
9250,磐田,8,0,1,9.0
9250,清水,9,0,2,7.0
9250,名古屋,6,0,1,14.0
9250,大宮,7,1,2,12.0
9250,浦和,14,0,0,1.0
9250,川崎F,11,1,3,4.0
9250,広島,3,0,1,17.0
9250,横浜FM,10,0,1,5.0
9250,千葉,9,1,2,7.0
9250,新潟,10,1,4,5.0
9250,鹿島,13,3,2,2.0
9250,京都,6,0,1,14.0
9250,福岡,4,0,1,16.0
9250,大分,7,0,1,12.0
9250,C大阪,3,0,1,17.0
9251,G大阪,16,4,1,1.0
9251,甲府,8,0,0,9.0
9251,FC東京,8,1,3,9.0
9251,磐田,8,0,1,9.0
9251,清水,9,0,2,7.0
9251,名古屋,6,0,1,14.0
9251,大宮,7,1,2,12.0
9251,浦和,14,0,0,2.0
9251,川崎F,11,1,3,4.0
9251,広島,3,0,1,17.0
9251,横浜FM,10,0,1,5.0
9251,千葉,9,1,2,7.0
9251,新潟,10,1,4,5.0
9251,鹿島,13,0,0,3.0
9251,京都,6,0,1,14.0
9251,福岡,4,0,1,16.0
9251,大分,7,0,1,12.0
9251,C大阪,3,0,1,17.0
9252,G大阪,16,4,1,1.0
9252,甲府,8,0,0,9.0
9252,FC東京,8,1,3,9.0
9252,磐田,8,0,1,9.0
9252,清水,12,1,4,4.0
9252,名古屋,6,0,1,14.0
9252,大宮,7,1,2,12.0
9252,浦和,14,0,0,2.0
9252,川崎F,11,1,3,5.0
9252,広島,3,0,1,17.0
9252,横浜FM,10,0,1,6.0
9252,千葉,9,1,2,8.0
9252,新潟,10,1,4,6.0
9252,鹿島,13,0,0,3.0
9252,京都,6,0,1,14.0
9252,福岡,4,0,1,16.0
9252,大分,7,0,1,12.0
9252,C大阪,3,0,1,17.0
9253,G大阪,16,4,1,2.0
9253,甲府,8,0,0,9.0
9253,FC東京,8,1,3,9.0
9253,磐田,8,0,1,9.0
9253,清水,12,1,4,4.0
9253,名古屋,6,0,1,14.0
9253,大宮,7,1,2,12.0
9253,浦和,17,1,1,1.0
9253,川崎F,11,1,3,5.0
9253,広島,3,0,1,17.0
9253,横浜FM,10,0,1,6.0
9253,千葉,9,1,2,8.0
9253,新潟,10,1,4,6.0
9253,鹿島,13,0,0,3.0
9253,京都,6,0,1,14.0
9253,福岡,4,0,0,16.0
9253,大分,7,0,1,12.0
9253,C大阪,3,0,1,17.0
9254,G大阪,16,4,1,2.0
9254,甲府,8,0,0,9.0
9254,FC東京,8,1,3,9.0
9254,磐田,8,0,1,9.0
9254,清水,12,0,1,4.0
9254,名古屋,6,0,1,14.0
9254,大宮,7,1,2,12.0
9254,浦和,17,1,1,1.0
9254,川崎F,11,1,3,5.0
9254,広島,3,0,1,17.0
9254,横浜FM,10,0,1,6.0
9254,千葉,9,1,2,8.0
9254,新潟,10,1,4,6.0
9254,鹿島,16,1,3,2.0
9254,京都,6,0,1,14.0
9254,福岡,4,0,0,16.0
9254,大分,7,0,1,12.0
9254,C大阪,3,0,1,17.0
9255,G大阪,16,4,1,2.0
9255,甲府,8,0,0,9.0
9255,FC東京,8,1,3,9.0
9255,磐田,8,0,1,9.0
9255,清水,12,0,1,4.0
9255,名古屋,6,0,1,14.0
9255,大宮,7,1,2,12.0
9255,浦和,20,2,3,1.0
9255,川崎F,11,1,3,5.0
9255,広島,3,0,1,17.0
9255,横浜FM,10,0,1,6.0
9255,千葉,9,1,2,8.0
9255,新潟,10,1,4,6.0
9255,鹿島,16,1,3,2.0
9255,京都,6,0,0,14.0
9255,福岡,4,0,0,16.0
9255,大分,7,0,1,12.0
9255,C大阪,3,0,1,17.0
9256,G大阪,16,4,1,2.0
9256,甲府,8,0,0,9.0
9256,FC東京,8,1,3,9.0
9256,磐田,8,0,1,9.0
9256,清水,12,0,1,4.0
9256,名古屋,6,0,1,14.0
9256,大宮,7,1,2,12.0
9256,浦和,20,2,3,1.0
9256,川崎F,11,1,3,5.0
9256,広島,3,0,1,18.0
9256,横浜FM,10,0,1,6.0
9256,千葉,9,1,2,8.0
9256,新潟,10,1,4,6.0
9256,鹿島,16,1,3,2.0
9256,京都,6,0,0,14.0
9256,福岡,5,0,0,16.0
9256,大分,7,0,1,12.0
9256,C大阪,4,0,0,17.0
9257,G大阪,16,4,1,2.0
9257,甲府,8,0,2,10.0
9257,FC東京,8,1,3,10.0
9257,磐田,8,0,1,10.0
9257,清水,12,0,1,4.0
9257,名古屋,6,0,1,14.0
9257,大宮,7,1,2,13.0
9257,浦和,20,2,3,1.0
9257,川崎F,11,1,3,5.0
9257,広島,3,0,1,18.0
9257,横浜FM,10,0,1,6.0
9257,千葉,9,1,2,9.0
9257,新潟,10,1,4,6.0
9257,鹿島,16,1,3,2.0
9257,京都,6,0,0,14.0
9257,福岡,5,0,0,16.0
9257,大分,10,1,3,6.0
9257,C大阪,4,0,0,17.0
9258,G大阪,16,4,1,2.0
9258,甲府,8,0,2,10.0
9258,FC東京,8,1,3,10.0
9258,磐田,8,0,1,10.0
9258,清水,12,0,1,5.0
9258,名古屋,6,0,1,14.0
9258,大宮,7,1,2,13.0
9258,浦和,20,2,3,1.0
9258,川崎F,11,1,3,6.0
9258,広島,3,0,1,18.0
9258,横浜FM,10,0,1,7.0
9258,千葉,9,1,2,9.0
9258,新潟,13,2,2,4.0
9258,鹿島,16,1,3,2.0
9258,京都,6,0,0,14.0
9258,福岡,5,0,0,16.0
9258,大分,10,1,3,7.0
9258,C大阪,4,0,0,17.0
9259,G大阪,16,4,1,2.0
9259,甲府,8,0,2,10.0
9259,FC東京,8,0,2,10.0
9259,磐田,8,0,1,10.0
9259,清水,12,0,1,5.0
9259,名古屋,6,0,1,14.0
9259,大宮,7,1,2,13.0
9259,浦和,20,2,3,1.0
9259,川崎F,11,1,3,7.0
9259,広島,3,0,1,18.0
9259,横浜FM,10,0,1,8.0
9259,千葉,12,2,3,5.0
9259,新潟,13,2,2,4.0
9259,鹿島,16,1,3,2.0
9259,京都,6,0,0,14.0
9259,福岡,5,0,0,16.0
9259,大分,10,1,3,8.0
9259,C大阪,4,0,0,17.0
9260,G大阪,19,5,4,2.0
9260,甲府,8,0,2,10.0
9260,FC東京,8,0,2,10.0
9260,磐田,8,0,1,10.0
9260,清水,12,0,1,5.0
9260,名古屋,6,0,1,14.0
9260,大宮,7,1,2,13.0
9260,浦和,20,2,3,1.0
9260,川崎F,11,1,3,7.0
9260,広島,3,0,1,18.0
9260,横浜FM,10,0,3,8.0
9260,千葉,12,2,3,5.0
9260,新潟,13,2,2,4.0
9260,鹿島,16,1,3,3.0
9260,京都,6,0,0,14.0
9260,福岡,5,0,0,16.0
9260,大分,10,1,3,8.0
9260,C大阪,4,0,0,17.0
9261,G大阪,19,5,4,2.0
9261,甲府,8,0,2,10.0
9261,FC東京,8,0,2,10.0
9261,磐田,8,0,1,10.0
9261,清水,12,0,1,6.0
9261,名古屋,6,0,1,14.0
9261,大宮,7,0,1,13.0
9261,浦和,20,2,3,1.0
9261,川崎F,14,2,3,4.0
9261,広島,3,0,1,18.0
9261,横浜FM,10,0,3,8.0
9261,千葉,12,2,3,6.0
9261,新潟,13,2,2,5.0
9261,鹿島,16,1,3,3.0
9261,京都,6,0,0,14.0
9261,福岡,5,0,0,16.0
9261,大分,10,1,3,8.0
9261,C大阪,4,0,0,17.0
9262,G大阪,19,5,4,2.0
9262,甲府,8,0,2,11.0
9262,FC東京,8,0,2,11.0
9262,磐田,11,1,3,8.0
9262,清水,12,0,1,6.0
9262,名古屋,6,0,1,14.0
9262,大宮,7,0,1,13.0
9262,浦和,20,2,3,1.0
9262,川崎F,14,2,3,4.0
9262,広島,3,0,0,18.0
9262,横浜FM,10,0,3,9.0
9262,千葉,12,2,3,6.0
9262,新潟,13,2,2,5.0
9262,鹿島,16,1,3,3.0
9262,京都,6,0,0,14.0
9262,福岡,5,0,0,16.0
9262,大分,10,1,3,9.0
9262,C大阪,4,0,0,17.0
9263,G大阪,19,5,4,2.0
9263,甲府,8,0,2,11.0
9263,FC東京,8,0,2,11.0
9263,磐田,11,1,3,8.0
9263,清水,12,0,1,6.0
9263,名古屋,6,0,0,14.0
9263,大宮,7,0,1,13.0
9263,浦和,20,2,3,1.0
9263,川崎F,17,3,2,3.0
9263,広島,3,0,0,18.0
9263,横浜FM,10,0,3,9.0
9263,千葉,12,2,3,6.0
9263,新潟,13,2,2,5.0
9263,鹿島,16,1,3,4.0
9263,京都,6,0,0,14.0
9263,福岡,5,0,0,16.0
9263,大分,10,1,3,9.0
9263,C大阪,4,0,0,17.0
9264,G大阪,22,6,1,1.0
9264,甲府,8,0,2,11.0
9264,FC東京,8,0,0,11.0
9264,磐田,11,1,3,8.0
9264,清水,12,0,1,6.0
9264,名古屋,6,0,0,14.0
9264,大宮,7,0,1,13.0
9264,浦和,20,2,3,2.0
9264,川崎F,17,3,2,3.0
9264,広島,3,0,0,18.0
9264,横浜FM,10,0,3,9.0
9264,千葉,12,2,3,6.0
9264,新潟,13,2,2,5.0
9264,鹿島,16,1,3,4.0
9264,京都,6,0,0,14.0
9264,福岡,5,0,0,16.0
9264,大分,10,1,3,9.0
9264,C大阪,4,0,0,17.0
9265,G大阪,22,6,1,1.0
9265,甲府,8,0,2,11.0
9265,FC東京,8,0,0,11.0
9265,磐田,11,1,3,8.0
9265,清水,12,0,1,6.0
9265,名古屋,6,0,0,14.0
9265,大宮,8,0,2,11.0
9265,浦和,20,2,3,2.0
9265,川崎F,17,3,2,3.0
9265,広島,3,0,0,18.0
9265,横浜FM,10,0,3,10.0
9265,千葉,12,2,3,6.0
9265,新潟,13,2,2,5.0
9265,鹿島,16,1,3,4.0
9265,京都,6,0,0,14.0
9265,福岡,5,0,0,16.0
9265,大分,11,0,2,8.0
9265,C大阪,4,0,0,17.0
9266,G大阪,22,6,1,1.0
9266,甲府,8,0,2,11.0
9266,FC東京,8,0,0,11.0
9266,磐田,12,0,0,7.0
9266,清水,12,0,1,7.0
9266,名古屋,6,0,0,14.0
9266,大宮,8,0,2,11.0
9266,浦和,20,2,3,2.0
9266,川崎F,17,3,2,3.0
9266,広島,3,0,0,18.0
9266,横浜FM,10,0,3,10.0
9266,千葉,13,0,0,5.0
9266,新潟,13,2,2,5.0
9266,鹿島,16,1,3,4.0
9266,京都,6,0,0,14.0
9266,福岡,5,0,0,16.0
9266,大分,11,0,2,9.0
9266,C大阪,4,0,0,17.0
9267,G大阪,22,6,1,1.0
9267,甲府,8,0,2,11.0
9267,FC東京,8,0,0,11.0
9267,磐田,12,0,0,7.0
9267,清水,12,0,1,7.0
9267,名古屋,6,0,0,14.0
9267,大宮,8,0,2,11.0
9267,浦和,20,2,3,2.0
9267,川崎F,17,3,2,4.0
9267,広島,3,0,0,18.0
9267,横浜FM,10,0,3,10.0
9267,千葉,13,0,0,5.0
9267,新潟,13,2,2,5.0
9267,鹿島,19,2,2,3.0
9267,京都,6,0,1,14.0
9267,福岡,5,0,0,16.0
9267,大分,11,0,2,9.0
9267,C大阪,4,0,0,17.0
9268,G大阪,22,6,1,1.0
9268,甲府,8,0,2,11.0
9268,FC東京,8,0,0,11.0
9268,磐田,12,0,0,7.0
9268,清水,12,0,1,7.0
9268,名古屋,6,0,0,14.0
9268,大宮,8,0,2,11.0
9268,浦和,20,2,3,2.0
9268,川崎F,17,3,2,4.0
9268,広島,4,0,1,18.0
9268,横浜FM,10,0,3,10.0
9268,千葉,13,0,0,5.0
9268,新潟,13,2,2,5.0
9268,鹿島,19,2,2,3.0
9268,京都,6,0,1,14.0
9268,福岡,5,0,0,16.0
9268,大分,11,0,2,9.0
9268,C大阪,5,0,1,16.0
9269,G大阪,22,6,1,1.0
9269,甲府,8,0,2,11.0
9269,FC東京,8,0,0,11.0
9269,磐田,12,0,0,8.0
9269,清水,15,1,2,5.0
9269,名古屋,6,0,0,14.0
9269,大宮,8,0,2,11.0
9269,浦和,20,0,1,2.0
9269,川崎F,17,3,2,4.0
9269,広島,4,0,1,18.0
9269,横浜FM,10,0,3,10.0
9269,千葉,13,0,0,6.0
9269,新潟,13,2,2,6.0
9269,鹿島,19,2,2,3.0
9269,京都,6,0,1,14.0
9269,福岡,5,0,0,16.0
9269,大分,11,0,2,9.0
9269,C大阪,5,0,1,16.0
9270,G大阪,22,6,1,1.0
9270,甲府,11,1,1,9.0
9270,FC東京,8,0,0,12.0
9270,磐田,12,0,0,8.0
9270,清水,15,1,2,5.0
9270,名古屋,6,0,0,14.0
9270,大宮,8,0,2,12.0
9270,浦和,20,0,1,2.0
9270,川崎F,17,3,2,4.0
9270,広島,4,0,1,18.0
9270,横浜FM,10,0,0,11.0
9270,千葉,13,0,0,6.0
9270,新潟,13,2,2,6.0
9270,鹿島,19,2,2,3.0
9270,京都,6,0,1,14.0
9270,福岡,5,0,0,16.0
9270,大分,11,0,2,9.0
9270,C大阪,5,0,1,16.0
9271,G大阪,22,6,1,1.0
9271,甲府,11,1,1,9.0
9271,FC東京,8,0,0,12.0
9271,磐田,12,0,0,8.0
9271,清水,15,1,2,5.0
9271,名古屋,6,0,0,15.0
9271,大宮,8,0,2,12.0
9271,浦和,20,0,1,2.0
9271,川崎F,17,3,2,4.0
9271,広島,4,0,1,18.0
9271,横浜FM,10,0,0,11.0
9271,千葉,13,0,0,6.0
9271,新潟,13,0,0,6.0
9271,鹿島,19,2,2,3.0
9271,京都,6,0,1,15.0
9271,福岡,8,1,2,12.0
9271,大分,11,0,2,9.0
9271,C大阪,5,0,1,17.0
9272,G大阪,22,6,1,1.0
9272,甲府,11,1,1,9.0
9272,FC東京,8,0,0,12.0
9272,磐田,12,0,0,8.0
9272,清水,15,1,2,5.0
9272,名古屋,6,0,0,15.0
9272,大宮,8,0,2,12.0
9272,浦和,20,0,1,3.0
9272,川崎F,17,3,2,4.0
9272,広島,4,0,1,18.0
9272,横浜FM,10,0,0,11.0
9272,千葉,13,0,0,6.0
9272,新潟,13,0,0,6.0
9272,鹿島,22,3,4,1.0
9272,京都,6,0,1,15.0
9272,福岡,8,0,1,12.0
9272,大分,11,0,2,9.0
9272,C大阪,5,0,1,17.0
9273,G大阪,22,6,1,2.0
9273,甲府,11,1,1,9.0
9273,FC東京,8,0,0,12.0
9273,磐田,12,0,0,8.0
9273,清水,15,1,2,5.0
9273,名古屋,6,0,0,15.0
9273,大宮,8,0,0,12.0
9273,浦和,23,1,2,1.0
9273,川崎F,17,3,2,4.0
9273,広島,4,0,1,18.0
9273,横浜FM,10,0,0,11.0
9273,千葉,13,0,0,6.0
9273,新潟,13,0,0,6.0
9273,鹿島,22,3,4,2.0
9273,京都,6,0,1,15.0
9273,福岡,8,0,1,12.0
9273,大分,11,0,2,9.0
9273,C大阪,5,0,1,17.0
9274,G大阪,22,6,1,2.0
9274,甲府,11,1,1,9.0
9274,FC東京,8,0,0,12.0
9274,磐田,12,0,0,8.0
9274,清水,16,0,2,5.0
9274,名古屋,6,0,0,15.0
9274,大宮,8,0,0,12.0
9274,浦和,23,1,2,1.0
9274,川崎F,18,0,2,4.0
9274,広島,4,0,1,18.0
9274,横浜FM,10,0,0,11.0
9274,千葉,13,0,0,6.0
9274,新潟,13,0,0,6.0
9274,鹿島,22,3,4,2.0
9274,京都,6,0,1,15.0
9274,福岡,8,0,1,12.0
9274,大分,11,0,2,9.0
9274,C大阪,5,0,1,17.0
9275,G大阪,22,6,1,2.0
9275,甲府,11,1,1,10.0
9275,FC東京,8,0,0,12.0
9275,磐田,12,0,0,9.0
9275,清水,16,0,2,5.0
9275,名古屋,6,0,0,15.0
9275,大宮,8,0,0,12.0
9275,浦和,23,1,2,1.0
9275,川崎F,18,0,2,4.0
9275,広島,4,0,1,18.0
9275,横浜FM,13,1,2,6.0
9275,千葉,13,0,0,6.0
9275,新潟,13,0,0,6.0
9275,鹿島,22,3,4,2.0
9275,京都,6,0,1,15.0
9275,福岡,8,0,1,12.0
9275,大分,11,0,2,10.0
9275,C大阪,5,0,1,17.0
9276,G大阪,22,6,1,2.0
9276,甲府,11,1,1,10.0
9276,FC東京,8,0,0,12.0
9276,磐田,12,0,0,9.0
9276,清水,16,0,2,5.0
9276,名古屋,6,0,0,16.0
9276,大宮,8,0,0,12.0
9276,浦和,23,1,2,1.0
9276,川崎F,18,0,2,4.0
9276,広島,4,0,1,18.0
9276,横浜FM,13,1,2,6.0
9276,千葉,13,0,0,6.0
9276,新潟,13,0,0,6.0
9276,鹿島,22,3,4,2.0
9276,京都,7,0,2,15.0
9276,福岡,8,0,1,12.0
9276,大分,11,0,2,10.0
9276,C大阪,6,0,2,16.0
9277,G大阪,22,6,1,2.0
9277,甲府,11,1,1,10.0
9277,FC東京,8,0,0,12.0
9277,磐田,12,0,0,9.0
9277,清水,16,0,2,5.0
9277,名古屋,6,0,0,16.0
9277,大宮,8,0,0,12.0
9277,浦和,23,1,2,1.0
9277,川崎F,18,0,2,4.0
9277,広島,4,0,1,18.0
9277,横浜FM,13,1,2,7.0
9277,千葉,16,1,3,5.0
9277,新潟,13,0,0,7.0
9277,鹿島,22,3,4,2.0
9277,京都,7,0,2,15.0
9277,福岡,8,0,1,12.0
9277,大分,11,0,0,10.0
9277,C大阪,6,0,2,16.0
9278,G大阪,22,6,1,2.0
9278,甲府,11,1,1,10.0
9278,FC東京,11,1,2,10.0
9278,磐田,12,0,0,9.0
9278,清水,16,0,2,5.0
9278,名古屋,6,0,1,16.0
9278,大宮,8,0,0,13.0
9278,浦和,23,1,2,1.0
9278,川崎F,18,0,2,4.0
9278,広島,4,0,1,18.0
9278,横浜FM,13,1,2,7.0
9278,千葉,16,1,3,5.0
9278,新潟,13,0,0,7.0
9278,鹿島,22,3,4,2.0
9278,京都,7,0,2,15.0
9278,福岡,8,0,1,13.0
9278,大分,11,0,0,10.0
9278,C大阪,6,0,2,16.0
9279,G大阪,22,6,1,2.0
9279,甲府,11,0,0,10.0
9279,FC東京,11,1,2,10.0
9279,磐田,15,1,2,7.0
9279,清水,16,0,2,5.0
9279,名古屋,6,0,1,16.0
9279,大宮,8,0,0,13.0
9279,浦和,23,1,2,1.0
9279,川崎F,18,0,2,4.0
9279,広島,4,0,1,18.0
9279,横浜FM,13,1,2,8.0
9279,千葉,16,1,3,5.0
9279,新潟,13,0,0,8.0
9279,鹿島,22,3,4,2.0
9279,京都,7,0,2,15.0
9279,福岡,8,0,1,13.0
9279,大分,11,0,0,10.0
9279,C大阪,6,0,2,16.0
9280,G大阪,22,0,0,2.0
9280,甲府,11,0,0,10.0
9280,FC東京,11,1,2,10.0
9280,磐田,15,1,2,8.0
9280,清水,16,0,2,5.0
9280,名古屋,6,0,1,16.0
9280,大宮,8,0,0,13.0
9280,浦和,23,1,2,1.0
9280,川崎F,18,0,2,4.0
9280,広島,4,0,1,18.0
9280,横浜FM,13,1,2,9.0
9280,千葉,16,1,3,5.0
9280,新潟,16,1,1,5.0
9280,鹿島,22,3,4,2.0
9280,京都,7,0,2,15.0
9280,福岡,8,0,1,13.0
9280,大分,11,0,0,10.0
9280,C大阪,6,0,2,16.0
9281,G大阪,22,0,0,2.0
9281,甲府,11,0,1,11.0
9281,FC東京,14,2,3,9.0
9281,磐田,15,1,2,8.0
9281,清水,16,0,2,5.0
9281,名古屋,6,0,1,16.0
9281,大宮,8,0,0,13.0
9281,浦和,23,1,2,1.0
9281,川崎F,18,0,2,4.0
9281,広島,4,0,1,18.0
9281,横浜FM,13,1,2,10.0
9281,千葉,16,1,3,5.0
9281,新潟,16,1,1,5.0
9281,鹿島,22,3,4,2.0
9281,京都,7,0,2,15.0
9281,福岡,8,0,1,13.0
9281,大分,11,0,0,11.0
9281,C大阪,6,0,2,16.0
9282,G大阪,22,0,0,2.0
9282,甲府,11,0,1,12.0
9282,FC東京,14,2,3,9.0
9282,磐田,15,1,2,8.0
9282,清水,16,0,2,5.0
9282,名古屋,6,0,1,16.0
9282,大宮,8,0,0,13.0
9282,浦和,23,1,2,1.0
9282,川崎F,18,0,2,4.0
9282,広島,4,0,1,18.0
9282,横浜FM,13,1,2,11.0
9282,千葉,16,1,3,5.0
9282,新潟,16,1,1,5.0
9282,鹿島,22,0,0,2.0
9282,京都,7,0,2,15.0
9282,福岡,8,0,1,13.0
9282,大分,14,1,1,9.0
9282,C大阪,6,0,2,16.0
9283,G大阪,22,0,0,2.0
9283,甲府,11,0,1,12.0
9283,FC東京,14,2,3,9.0
9283,磐田,15,1,2,8.0
9283,清水,19,1,1,4.0
9283,名古屋,6,0,1,16.0
9283,大宮,8,0,0,13.0
9283,浦和,23,1,2,1.0
9283,川崎F,18,0,2,5.0
9283,広島,4,0,1,18.0
9283,横浜FM,13,1,2,11.0
9283,千葉,16,1,3,6.0
9283,新潟,16,1,1,6.0
9283,鹿島,22,0,0,2.0
9283,京都,7,0,2,15.0
