id,kick_off_time,humidity,broadcasters,attendance,capacity,lat,lon,holiday,weather_encoded,match_year,match_month,match_day,address_encoded,group_encoded,section_encoded,home_team_encoded,away_team_encoded,away_distance
9421,1404,40,1,10840.0,20223,35.131623,136.933489,1,2,2006,10,7,13,1,26,7,3,258037.7986553554
9422,1504,49,2,7013.0,15516,34.614434,135.515477,1,1,2006,10,7,7,6,26,20,6,265479.49076931766
9423,1502,59,2,12181.0,22331,33.58731,130.463308,1,2,2006,10,7,19,2,26,18,16,961048.3671845823
9424,1504,46,2,15315.0,38620,35.9920049,140.64036786659403,1,2,2006,10,14,20,7,27,16,14,63510.45002327489
9425,1904,54,2,14383.0,26232,35.5858,139.6527088,1,1,2006,10,14,18,7,27,10,2,98565.47498667658
9426,1504,45,2,36272.0,41684,37.882408,139.059359,1,2,2006,10,14,14,1,27,15,17,434296.96865113464
9427,1504,46,3,11490.0,15165,34.7251498,137.8751465,1,1,2006,10,14,23,1,27,5,8,204421.30075050113
9428,1402,51,2,9888.0,20223,35.131623,136.933489,1,1,2006,10,14,13,1,27,7,6,133347.82096635082
9429,1404,45,3,16281.0,21000,34.810305,135.5426977881143,1,2,2006,10,14,7,6,27,1,12,380259.3415245128
9430,1404,26,1,12843.0,30684,32.8368519,130.80012364619364,1,2,2006,10,14,16,2,27,19,20,482836.78493939375
9431,1504,47,2,17541.0,21500,35.8715047,139.66588758343676,2,2,2006,10,15,5,7,27,9,18,882938.2419208244
9432,1505,43,2,11689.0,36894,34.444006,132.394111,2,2,2006,10,15,11,0,27,11,3,679644.712428487
9433,1603,65,3,50134.0,62010,35.903486900000004,139.71744524095004,1,2,2006,10,21,5,7,28,9,10,51047.327284763094
9434,1504,54,1,12863.0,19470,35.577544849999995,140.12215979931813,1,2,2006,10,21,4,7,28,14,8,52999.74167790841
9435,1404,52,2,24333.0,71624,35.5099882,139.60638254387774,1,2,2006,10,21,18,7,28,12,16,119461.85357376825
9436,1304,42,3,9747.0,15859,35.62243055,138.5898405799294,1,2,2006,10,21,10,1,28,2,7,160572.28789399462
9437,1504,66,2,13244.0,20248,34.985168,138.481305,1,2,2006,10,21,23,1,28,6,15,327257.6510413921
9438,1404,40,3,8491.0,20588,34.993469899999994,135.7139887487088,1,2,2006,10,21,0,6,28,17,19,425485.1693240711
9439,1504,37,4,16445.0,22331,33.58731,130.463308,1,2,2006,10,21,19,2,28,18,5,745129.2222719084
9440,1504,60,3,36161.0,47851,35.66418645,139.52707517816015,2,1,2006,10,22,15,7,28,3,1,380845.84607939783
9441,1505,47,2,7897.0,15516,34.614434,135.515477,2,1,2006,10,22,7,6,28,20,11,281667.41794466553
9442,1400,51,1,10074.0,21500,35.8715047,139.66588758343676,1,1,2006,10,28,5,7,29,8,3,20362.906748625424
9443,1404,52,2,10505.0,26232,35.5858,139.6527088,1,2,2006,10,28,18,7,29,10,17,360134.9685347191
9444,1404,45,2,9852.0,15859,35.62243055,138.5898405799294,1,2,2006,10,28,10,1,29,2,20,298432.36704686296
9445,1404,48,3,38203.0,41684,37.882408,139.059359,1,2,2006,10,28,14,1,29,15,18,913710.4690924783
9446,1405,66,3,16162.0,15165,34.7251498,137.8751465,1,2,2006,10,28,23,1,29,5,9,204421.30075050113
9447,1400,37,1,18534.0,43739,35.0845879,137.17087353460715,1,2,2006,10,28,13,1,29,7,14,274494.3146940677
9448,1404,55,2,16162.0,36894,34.444006,132.394111,1,2,2006,10,28,11,0,29,11,12,671245.0483879595
9449,1504,43,2,19170.0,21000,34.810305,135.5426977881143,2,1,2006,10,29,7,6,29,1,6,260275.01689058606
9450,1505,49,2,28690.0,31997,33.20078235,131.65748521324446,2,2,2006,10,29,6,2,29,19,16,876338.6716381453
9451,1505,66,2,14663.0,38620,35.9920049,140.64036786659403,1,1,2006,11,11,20,7,30,16,1,487519.48837062914
9452,1504,83,3,52582.0,62010,35.903486900000004,139.71744524095004,1,0,2006,11,11,5,7,30,9,12,51047.327284763094
9453,1501,84,1,11286.0,19470,35.577544849999995,140.12215979931813,1,0,2006,11,11,4,7,30,14,15,275971.48516894423
9454,1504,77,2,23251.0,47851,35.66418645,139.52707517816015,1,0,2006,11,11,15,7,30,3,10,26214.45998889379
9455,1504,90,2,9079.0,20248,34.985168,138.481305,1,0,2006,11,11,23,1,30,6,8,143510.42051882402
9456,1504,87,4,5566.0,20588,34.993469899999994,135.7139887487088,1,1,2006,11,11,0,6,30,17,2,270050.33228176564
9457,1503,77,2,7873.0,15516,34.614434,135.515477,1,0,2006,11,11,7,6,30,20,5,265479.49076931766
9458,1505,80,1,11505.0,22331,33.58731,130.463308,1,0,2006,11,11,19,2,30,18,11,205096.15124469422
9459,1505,77,2,19273.0,31997,33.20078235,131.65748521324446,1,3,2006,11,11,6,2,30,19,7,531251.2352827315
9460,1401,42,1,12094.0,62010,35.903486900000004,139.71744524095004,1,2,2006,11,18,5,7,31,8,16,81710.76295338334
9461,1404,38,2,12871.0,26232,35.5858,139.6527088,1,1,2006,11,18,18,7,31,10,18,874718.554713336
9462,1405,36,2,20258.0,71624,35.5099882,139.60638254387774,1,1,2006,11,18,18,7,31,12,6,126070.48866588014
9463,1404,38,2,9156.0,15859,35.62243055,138.5898405799294,1,1,2006,11,18,10,1,31,2,19,693492.0836998444
9464,1404,52,2,14406.0,15165,34.7251498,137.8751465,1,1,2006,11,18,23,1,31,5,3,196967.04077765613
9465,1404,62,4,32109.0,43739,35.0845879,137.17087353460715,1,3,2006,11,18,13,1,31,7,9,240612.01719628708
9466,1404,76,3,8182.0,36894,34.444006,132.394111,1,0,2006,11,18,11,0,31,11,17,314203.2213339893
9467,1505,53,2,40393.0,41684,37.882408,139.059359,2,1,2006,11,19,14,1,31,15,20,476285.66607178916
9468,1505,83,2,16950.0,21000,34.810305,135.5426977881143,2,0,2006,11,19,7,6,31,1,14,426248.32898453536
9469,1500,49,1,12178.0,38620,35.9920049,140.64036786659403,3,1,2006,11,23,20,7,32,16,15,256263.35975721633
9470,1504,48,4,57781.0,62010,35.903486900000004,139.71744524095004,3,1,2006,11,23,5,7,32,9,2,107145.91129847868
9471,1501,48,1,12049.0,19470,35.577544849999995,140.12215979931813,3,1,2006,11,23,4,7,32,14,11,711588.324705358
9472,1504,45,3,23553.0,47851,35.66418645,139.52707517816015,3,1,2006,11,23,15,7,32,3,12,26214.45998889379
9473,1504,60,2,12172.0,20248,34.985168,138.481305,3,1,2006,11,23,23,1,32,6,10,117495.9986875949
9474,1504,59,3,13785.0,20588,34.993469899999994,135.7139887487088,3,1,2006,11,23,0,6,32,17,5,243697.7478420733
9475,1504,45,1,8737.0,15516,34.614434,135.515477,3,1,2006,11,23,7,6,32,20,7,141807.38753234208
9476,1505,84,2,20187.0,22331,33.58731,130.463308,3,0,2006,11,23,19,2,32,18,1,481931.46777920495
9477,1500,72,1,15841.0,31997,33.20078235,131.65748521324446,3,3,2006,11,23,6,2,32,19,8,790247.7574056237
9478,1404,44,3,9285.0,62010,35.903486900000004,139.71744524095004,2,1,2006,11,26,5,7,33,8,20,405011.0170694452
9479,1403,58,5,41528.0,47851,35.66418645,139.52707517816015,2,1,2006,11,26,15,7,33,3,9,24094.73325227296
9480,1400,49,1,17518.0,26232,35.5858,139.6527088,2,1,2006,11,26,18,7,33,10,16,110307.01847937395
9481,1400,46,1,24895.0,71624,35.5099882,139.60638254387774,2,1,2006,11,26,18,7,33,12,19,776943.5789977098
9482,1403,50,2,15069.0,15859,35.62243055,138.5898405799294,2,1,2006,11,26,10,1,33,2,14,138935.63034921006
9483,1400,63,3,37711.0,51697,34.743828,137.968162,2,1,2006,11,26,23,1,33,5,6,45917.72270273867
9484,1402,66,2,10707.0,20223,35.131623,136.933489,2,1,2006,11,26,13,1,33,7,18,622568.4406315173
9485,1405,73,2,16768.0,21000,34.810305,135.5426977881143,2,1,2006,11,26,7,6,33,1,17,30266.466077773654
9486,1402,91,1,11214.0,36894,34.444006,132.394111,2,0,2006,11,26,11,0,33,11,15,708818.2824939098
9487,1402,40,2,16433.0,38620,35.9920049,140.64036786659403,1,2,2006,12,2,20,7,34,16,5,233749.1687841727
9488,1404,34,3,62241.0,62010,35.903486900000004,139.71744524095004,1,2,2006,12,2,5,7,34,9,1,405011.0170694452
9489,1400,36,2,17175.0,19470,35.577544849999995,140.12215979931813,1,2,2006,12,2,4,7,34,14,12,45855.24491285691
9490,1404,72,2,33993.0,41684,37.882408,139.059359,1,0,2006,12,2,14,1,34,15,8,230727.57773160777
9491,1404,31,3,13581.0,20248,34.985168,138.481305,1,2,2006,12,2,23,1,34,6,11,555541.4909353498
9492,1404,48,2,9110.0,20588,34.993469899999994,135.7139887487088,1,1,2006,12,2,0,6,34,17,7,110720.59765174397
9493,1404,72,3,9278.0,15516,34.614434,135.515477,1,0,2006,12,2,7,6,34,20,10,387733.4734536287
9494,1404,40,2,14703.0,22331,33.58731,130.463308,1,1,2006,12,2,19,2,34,18,2,777933.8543481398
9495,1404,44,2,20854.0,31997,33.20078235,131.65748521324446,1,1,2006,12,2,6,2,34,19,3,787942.6095390768
9985,1403,54,3,25257.0,47851,35.66418645,139.52707517816015,1,2,2007,3,3,15,7,1,3,11,659944.3762228148
9986,1405,58,2,24466.0,71624,35.5099882,139.60638254387774,1,1,2007,3,3,18,7,1,12,2,95581.85997174484
9987,1405,54,4,20039.0,31997,33.20078235,131.65748521324446,1,2,2007,3,3,6,2,1,19,15,846862.8840585011
9988,1500,60,2,20295.0,26232,35.5858,139.6527088,1,2,2007,3,3,18,7,1,10,16,110307.01847937395
9989,1503,64,2,18333.0,20248,34.985168,138.481305,1,1,2007,3,3,23,1,1,6,23,303421.98374865094
9990,1603,64,4,57188.0,62010,35.903486900000004,139.71744524095004,1,2,2007,3,3,5,7,1,9,13,51047.327284763094
9991,1904,47,3,18355.0,21000,34.810305,135.5426977881143,1,1,2007,3,3,7,6,1,1,8,390855.0738553323
9992,1600,69,2,10960.0,15349,35.848468350000005,139.97511131070166,2,2,2007,3,4,4,7,1,22,5,173945.78967665776
9993,1604,51,3,18410.0,20223,35.131623,136.933489,2,2,2007,3,4,13,1,1,7,14,294567.4262205267
9994,1404,26,3,11791.0,15859,35.62243055,138.5898405799294,1,2,2007,3,10,10,1,2,2,7,160572.28789399462
9995,1404,75,3,12891.0,36894,34.444006,132.394111,1,0,2007,3,10,11,0,2,11,22,716815.7654171771
9996,1504,58,3,11452.0,15165,34.7251498,137.8751465,1,2,2007,3,10,23,1,2,5,19,601603.8706788283
9997,1605,34,3,17023.0,62010,35.903486900000004,139.71744524095004,1,2,2007,3,10,5,7,2,8,3,23891.99130790611
9998,1904,70,3,15373.0,19470,35.577544849999995,140.12215979931813,1,1,2007,3,10,4,7,2,14,6,171675.53078464395
9999,1903,65,2,13737.0,15440,35.469318,139.606574,1,2,2007,3,10,18,7,2,13,12,4049.9645454625484
10000,1403,45,3,18406.0,38620,35.9920049,140.64036786659403,2,1,2007,3,11,20,7,2,16,1,487519.48837062914
10001,1601,68,2,40524.0,41684,37.882408,139.059359,2,1,2007,3,11,14,1,2,15,9,230727.57773160777
10002,1603,25,2,14664.0,28425,34.656726,135.168171,2,2,2007,3,11,2,6,2,23,10,417460.3956896128
10003,1304,35,2,16870.0,31997,33.20078235,131.65748521324446,1,2,2007,3,17,6,2,3,19,8,790247.7574056237
10004,1402,26,3,39494.0,62010,35.903486900000004,139.71744524095004,1,2,2007,3,17,5,7,3,9,2,107145.91129847868
10005,1504,53,3,11460.0,20248,34.985168,138.481305,1,1,2007,3,17,23,1,3,6,22,164392.61889793316
10006,1603,53,2,14814.0,19470,35.577544849999995,140.12215979931813,1,2,2007,3,17,4,7,3,14,16,89716.36306034999
10007,1605,45,2,16657.0,71624,35.5099882,139.60638254387774,1,2,2007,3,17,18,7,3,12,23,413360.53985050373
10008,1905,25,3,18621.0,26232,35.5858,139.6527088,1,1,2007,3,17,18,7,3,10,13,15372.601197457492
10009,1903,49,2,14123.0,21000,34.810305,135.5426977881143,1,2,2007,3,17,7,6,3,1,11,286500.21590696
10010,1403,29,3,11620.0,20223,35.131623,136.933489,2,2,2007,3,18,13,1,3,7,15,359847.87402447115
10011,1603,28,2,27046.0,47851,35.66418645,139.52707517816015,2,2,2007,3,18,15,7,3,3,5,128972.61374845167
10012,1404,37,3,13064.0,15859,35.62243055,138.5898405799294,1,1,2007,3,31,10,1,4,2,1,298432.36704686296
10013,1400,56,1,31500.0,41684,37.882408,139.059359,1,0,2007,3,31,14,1,4,15,10,275183.39573588513
10014,1404,66,3,12379.0,15165,34.7251498,137.8751465,1,1,2007,3,31,23,1,4,5,14,226849.6811396057
10015,1600,61,2,7737.0,21500,35.8715047,139.66588758343676,1,1,2007,3,31,5,7,4,8,6,153038.88701641242
10016,1805,78,2,9337.0,36894,34.444006,132.394111,1,1,2007,3,31,11,0,4,11,12,671245.0483879595
10017,1904,84,2,10793.0,15349,35.848468350000005,139.97511131070166,1,1,2007,3,31,4,7,4,22,3,31134.642055125467
10018,1904,68,3,10518.0,28425,34.656726,135.168171,1,3,2007,3,31,2,6,4,23,16,514035.3491884407
10019,1400,57,1,10225.0,15440,35.469318,139.606574,2,1,2007,4,1,18,7,4,13,7,247566.83064716193
10020,1604,74,2,27163.0,31997,33.20078235,131.65748521324446,2,3,2007,4,1,6,2,4,19,9,790247.7574056237
10021,1301,28,1,8373.0,15859,35.62243055,138.5898405799294,1,1,2007,4,7,10,1,5,2,23,327118.3769151137
10022,1404,32,3,21092.0,47851,35.66418645,139.52707517816015,1,1,2007,4,7,15,7,5,3,15,252351.77630597932
10023,1403,53,2,16825.0,43739,35.0845879,137.17087353460715,1,1,2007,4,7,13,1,5,7,11,438102.9957716523
10024,1403,66,2,18587.0,21000,34.810305,135.5426977881143,1,0,2007,4,7,7,6,5,1,10,380259.3415245128
10025,1600,58,2,10234.0,38620,35.9920049,140.64036786659403,1,2,2007,4,7,20,7,5,16,8,90807.37851436491
10026,1600,47,1,18960.0,71624,35.5099882,139.60638254387774,1,1,2007,4,7,18,7,5,12,22,48015.84007892351
10027,1904,49,4,45025.0,62010,35.903486900000004,139.71744524095004,1,1,2007,4,7,5,7,5,9,5,158886.07457911022
10028,1603,56,2,15584.0,19470,35.577544849999995,140.12215979931813,2,1,2007,4,8,4,7,5,14,13,45855.24491285691
10029,1603,59,2,13225.0,20248,34.985168,138.481305,2,1,2007,4,8,23,1,5,6,19,662520.6796666186
10030,1300,27,2,6584.0,21500,35.8715047,139.66588758343676,1,2,2007,4,14,5,7,6,8,7,261736.22654064928
10031,1403,31,2,19367.0,71624,35.5099882,139.60638254387774,1,2,2007,4,14,18,7,6,13,16,119461.85357376825
10032,1404,40,4,7181.0,36894,34.444006,132.394111,1,2,2007,4,14,11,0,6,11,2,579265.7866392074
10033,1504,79,3,32686.0,41684,37.882408,139.059359,1,1,2007,4,14,14,1,6,15,1,476285.66607178916
10034,1501,32,1,10983.0,28425,34.656726,135.168171,1,2,2007,4,14,2,6,6,23,14,463636.51591939596
10035,1600,36,2,11864.0,15165,34.7251498,137.8751465,1,2,2007,4,14,23,1,6,5,12,179977.01380053852
10036,1505,56,2,35013.0,54224,35.67785955,139.71351420013758,2,1,2007,4,15,15,7,6,22,9,20827.613771496664
10037,1500,44,1,21208.0,26232,35.5858,139.6527088,2,2,2007,4,15,18,7,6,10,6,133803.94366959628
10038,1604,33,2,17431.0,31997,33.20078235,131.65748521324446,2,1,2007,4,15,6,2,6,19,3,787942.6095390768
10039,1404,46,3,22168.0,47851,35.66418645,139.52707517816015,1,1,2007,4,21,15,7,7,3,13,26214.45998889379
10040,1603,55,4,50531.0,62010,35.903486900000004,139.71744524095004,1,1,2007,4,21,5,7,7,9,10,51047.327284763094
10041,1603,70,2,9481.0,19470,35.577544849999995,140.12215979931813,1,1,2007,4,21,4,7,7,14,8,52999.74167790841
10042,1603,58,3,10363.0,20223,35.131623,136.933489,1,1,2007,4,21,13,1,7,7,23,167253.16048722484
10043,1834,54,2,11437.0,15859,35.62243055,138.5898405799294,1,1,2007,4,21,10,1,7,2,22,138935.63034921006
10044,1904,82,3,12738.0,20248,34.985168,138.481305,1,1,2007,4,21,23,1,7,6,16,233076.0549949871
10045,1905,67,2,8326.0,36894,34.444006,132.394111,1,1,2007,4,21,11,0,7,11,15,708818.2824939098
10046,1601,63,2,17219.0,71624,35.5099882,139.60638254387774,2,1,2007,4,22,18,7,7,12,19,776943.5789977098
10047,1603,80,2,14495.0,21000,34.810305,135.5426977881143,2,0,2007,4,22,7,6,7,1,5,260275.01689058606
10048,1303,31,2,15008.0,71624,35.5099882,139.60638254387774,1,1,2007,4,28,18,7,8,13,6,126070.48866588014
10049,1505,19,3,20806.0,31997,33.20078235,131.65748521324446,1,2,2007,4,28,6,2,8,19,1,393142.2257234341
10050,1600,60,2,6628.0,21500,35.8715047,139.66588758343676,1,1,2007,4,28,5,7,8,8,2,101798.10004243643
10051,1653,79,3,11077.0,15349,35.848468350000005,139.97511131070166,1,0,2007,4,28,4,7,8,22,7,288035.56682588183
10052,1603,19,2,9213.0,28425,34.656726,135.168171,1,2,2007,4,28,2,6,8,23,3,427645.6402358664
10053,1901,66,2,41283.0,41684,37.882408,139.059359,1,1,2007,4,28,14,1,8,15,12,275183.39573588513
10054,1904,44,4,10131.0,15165,34.7251498,137.8751465,1,2,2007,4,28,23,1,8,5,11,498282.1577384246
10055,1505,33,2,21804.0,26232,35.5858,139.6527088,3,2,2007,4,29,18,7,8,10,14,42685.8142786077
10056,1600,24,2,36146.0,38620,35.9920049,140.64036786659403,3,2,2007,4,29,20,7,8,16,9,90807.37851436491
10057,1404,33,3,57440.0,62010,35.903486900000004,139.71744524095004,3,2,2007,5,3,5,7,9,9,14,49463.23462024799
10058,1404,28,3,16279.0,15859,35.62243055,138.5898405799294,3,2,2007,5,3,10,1,9,2,13,97404.44840185351
10059,1605,36,3,13481.0,20000,35.896443,139.937654,3,2,2007,5,3,4,7,9,22,15,237001.544680152
10060,1605,43,3,30436.0,47851,35.66418645,139.52707517816015,3,2,2007,5,3,15,7,9,3,16,111934.21780285248
10061,1603,41,3,14146.0,20223,35.131623,136.933489,3,2,2007,5,3,13,1,9,7,19,533470.2579665073
10062,1603,49,2,22236.0,28425,34.656726,135.168171,3,2,2007,5,3,2,6,9,23,1,32322.32484373535
10063,1604,46,2,13220.0,36894,34.444006,132.394111,3,1,2007,5,3,11,0,9,11,8,679130.7748856196
10064,1904,64,4,33498.0,71624,35.5099882,139.60638254387774,3,2,2007,5,3,18,7,9,12,10,7662.3856040149585
10065,1905,76,2,20318.0,20248,34.985168,138.481305,3,2,2007,5,3,23,1,9,6,5,9016.738690259655
10066,1303,83,2,4458.0,15440,35.469318,139.606574,2,0,2007,5,6,18,7,10,13,23,412508.33217496984
10067,1300,78,1,20224.0,31997,33.20078235,131.65748521324446,2,3,2007,5,6,6,2,10,19,11,151963.64134861203
10068,1404,73,3,39507.0,41684,37.882408,139.059359,2,0,2007,5,6,14,1,10,15,2,249924.82947228593
10069,1404,86,3,18223.0,21000,34.810305,135.5426977881143,2,0,2007,5,6,7,6,10,1,6,260275.01689058606
10070,1504,73,2,13344.0,38620,35.9920049,140.64036786659403,2,0,2007,5,6,20,7,10,16,12,108647.19724787172
10071,1601,84,2,33162.0,62010,35.903486900000004,139.71744524095004,2,0,2007,5,6,5,7,10,8,9,8079.364680512416
10072,1604,83,3,14983.0,26232,35.5858,139.6527088,2,0,2007,5,6,18,7,10,10,3,12000.763824400372
10073,1602,81,3,23142.0,50889,34.74343045,137.97072889535485,2,0,2007,5,6,23,1,10,5,7,108590.3683968779
10074,1903,74,2,11969.0,19470,35.577544849999995,140.12215979931813,2,0,2007,5,6,4,7,10,14,22,2999.125291924526
10075,1405,43,2,19074.0,71624,35.5099882,139.60638254387774,1,2,2007,5,12,18,7,11,12,7,248113.49566289634
10076,1404,37,2,13636.0,36894,34.444006,132.394111,1,1,2007,5,12,11,0,11,11,13,671245.0483879595
10077,1504,66,3,12197.0,20248,34.985168,138.481305,1,2,2007,5,12,23,1,11,6,15,327257.6510413921
10078,1604,39,3,9374.0,15349,35.848468350000005,139.97511131070166,1,2,2007,5,12,4,7,11,22,19,820052.2926312536
10079,1900,60,2,13259.0,38620,35.9920049,140.64036786659403,1,2,2007,5,12,20,7,11,16,5,233749.1687841727
10080,1904,65,4,21821.0,47851,35.66418645,139.52707517816015,1,2,2007,5,12,15,7,11,3,14,54397.57461038053
10081,1404,19,3,12686.0,15859,35.62243055,138.5898405799294,2,2,2007,5,13,10,1,11,2,10,97404.44840185351
10082,1503,31,2,7769.0,28425,34.656726,135.168171,2,2,2007,5,13,2,6,11,23,8,428828.18069549656
10083,1603,63,2,55258.0,62010,35.903486900000004,139.71744524095004,2,2,2007,5,13,5,7,11,9,1,405011.0170694452
10084,1300,58,1,13765.0,21000,34.810305,135.5426977881143,1,0,2007,5,19,7,6,12,1,22,426248.32898453536
10085,1404,69,3,38268.0,41684,37.882408,139.059359,1,1,2007,5,19,14,1,12,15,16,210799.56725501304
10086,1402,51,3,34347.0,43739,35.0845879,137.17087353460715,1,3,2007,5,19,13,1,12,7,9,240612.01719628708
10087,1405,55,2,15371.0,31997,33.20078235,131.65748521324446,1,2,2007,5,19,6,2,12,19,10,775691.1799450627
10088,1600,82,2,9466.0,21500,35.8715047,139.66588758343676,1,1,2007,5,19,5,7,12,8,13,47092.17943025409
10089,1600,63,1,10983.0,19470,35.577544849999995,140.12215979931813,1,1,2007,5,19,4,7,12,14,11,711588.324705358
10090,1904,30,3,12422.0,15859,35.62243055,138.5898405799294,1,1,2007,5,19,10,1,12,2,6,74038.061330464
10091,1504,42,3,12149.0,15165,34.7251498,137.8751465,2,2,2007,5,20,23,1,12,5,23,246643.62619590294
10092,1601,29,2,25811.0,71624,35.5099882,139.60638254387774,2,2,2007,5,20,18,7,12,12,3,21330.7230963926
10093,1303,38,2,4935.0,15440,35.469318,139.606574,1,2,2007,5,26,18,7,13,13,19,775680.8549249023
10094,1504,37,3,22679.0,47851,35.66418645,139.52707517816015,1,2,2007,5,26,15,7,13,3,7,243947.56999590385
10095,1503,42,3,9173.0,28425,34.656726,135.168171,1,2,2007,5,26,2,6,13,23,22,463636.51591939596
10096,1603,47,3,10081.0,38620,35.9920049,140.64036786659403,1,2,2007,5,26,20,7,13,16,2,190645.0875610756
10097,1904,59,2,14405.0,19470,35.577544849999995,140.12215979931813,1,2,2007,5,26,4,7,13,14,1,430981.53154101514
10098,1904,70,2,10514.0,36894,34.444006,132.394111,1,2,2007,5,26,11,0,13,11,6,551729.9340073264
10099,1504,31,3,51829.0,62010,35.903486900000004,139.71744524095004,2,2,2007,5,27,5,7,13,9,12,51047.327284763094
10100,1500,24,1,14033.0,26232,35.5858,139.6527088,2,2,2007,5,27,18,7,13,10,8,30179.493203425165
10101,1603,33,2,11734.0,15165,34.7251498,137.8751465,2,2,2007,5,27,23,1,13,5,15,367232.8418619909
10102,1304,44,3,12730.0,20000,35.896443,139.937654,1,1,2007,6,9,4,7,14,22,8,26523.805993328577
10103,1405,72,2,19752.0,21000,34.810305,135.5426977881143,1,1,2007,6,9,7,6,14,1,13,380259.3415245128
10104,1504,57,3,38667.0,41684,37.882408,139.059359,1,1,2007,6,9,14,1,14,15,23,496541.0567259371
10105,1500,53,1,21804.0,31997,33.20078235,131.65748521324446,1,1,2007,6,9,6,2,14,19,16,876338.6716381453
10106,1903,75,2,23028.0,71624,35.5099882,139.60638254387774,1,0,2007,6,9,18,7,14,12,14,48015.84007892351
10107,1904,82,3,21190.0,43739,35.0845879,137.17087353460715,1,3,2007,6,9,13,1,14,7,10,228453.03065198107
10108,1402,64,1,11389.0,15859,35.62243055,138.5898405799294,2,1,2007,6,10,10,1,14,2,5,74038.061330464
10109,1604,55,2,15322.0,20248,34.985168,138.481305,2,2,2007,6,10,23,1,14,6,3,134937.23717743572
10110,1932,70,3,38682.0,62010,35.903486900000004,139.71744524095004,0,2,2007,8,1,5,7,14,9,11,681976.6491914123
10111,1303,51,2,13966.0,28425,34.656726,135.168171,1,2,2007,6,16,2,6,15,23,19,364364.45053050667
10112,1405,19,2,15244.0,26232,35.5858,139.6527088,1,2,2007,6,16,18,7,15,10,22,42685.8142786077
10113,1504,64,3,15078.0,20248,34.985168,138.481305,1,2,2007,6,16,23,1,15,6,12,117495.9986875949
10114,1600,53,2,10524.0,38620,35.9920049,140.64036786659403,1,2,2007,6,16,20,7,15,16,11,765528.6331000676
10115,1604,34,3,20473.0,21000,34.810305,135.5426977881143,1,2,2007,6,16,7,6,15,1,7,131111.8623530724
10116,1900,49,2,16795.0,21500,35.8715047,139.66588758343676,1,2,2007,6,16,5,7,15,8,15,232480.46268559413
10117,1904,44,3,13605.0,71624,35.5099882,139.60638254387774,1,2,2007,6,16,18,7,15,13,5,126070.48866588014
